,Genero,Idade,AnoMes,Qtd,previsao
1573,Homens,50 a 54 anos,2020-02-01,292.0,290.56048333987525
1574,Homens,50 a 54 anos,2020-03-01,384.0,330.0857511584068
1575,Homens,50 a 54 anos,2020-04-01,448.0,313.54814155149063
1576,Homens,50 a 54 anos,2020-05-01,546.0,328.8933756021484
1577,Homens,50 a 54 anos,2020-06-01,524.0,343.7593532504552
1578,Homens,50 a 54 anos,2020-07-01,474.0,344.737661948446
1579,Homens,50 a 54 anos,2020-08-01,425.0,336.9119634425845
1580,Homens,50 a 54 anos,2020-09-01,363.0,309.8176290035621
1581,Homens,50 a 54 anos,2020-10-01,358.0,311.25784205354086
1582,Homens,50 a 54 anos,2020-11-01,359.0,299.5130313244779
1583,Homens,50 a 54 anos,2020-12-01,406.0,330.73041223705036
1584,Homens,55 a 59 anos,2009-01-01,408.0,
1585,Homens,55 a 59 anos,2009-02-01,373.0,
1586,Homens,55 a 59 anos,2009-03-01,410.0,
1587,Homens,55 a 59 anos,2009-04-01,407.0,
1588,Homens,55 a 59 anos,2009-05-01,428.0,
1589,Homens,55 a 59 anos,2009-06-01,438.0,
1590,Homens,55 a 59 anos,2009-07-01,479.0,
1591,Homens,55 a 59 anos,2009-08-01,483.0,
1592,Homens,55 a 59 anos,2009-09-01,389.0,
1593,Homens,55 a 59 anos,2009-10-01,411.0,
1594,Homens,55 a 59 anos,2009-11-01,392.0,
1595,Homens,55 a 59 anos,2009-12-01,432.0,
1596,Homens,55 a 59 anos,2010-01-01,403.0,
1597,Homens,55 a 59 anos,2010-02-01,387.0,
1598,Homens,55 a 59 anos,2010-03-01,390.0,
1599,Homens,55 a 59 anos,2010-04-01,404.0,
1600,Homens,55 a 59 anos,2010-05-01,462.0,
1601,Homens,55 a 59 anos,2010-06-01,466.0,
1602,Homens,55 a 59 anos,2010-07-01,423.0,
1603,Homens,55 a 59 anos,2010-08-01,434.0,
1604,Homens,55 a 59 anos,2010-09-01,444.0,
1605,Homens,55 a 59 anos,2010-10-01,436.0,
1606,Homens,55 a 59 anos,2010-11-01,439.0,
1607,Homens,55 a 59 anos,2010-12-01,411.0,
1608,Homens,55 a 59 anos,2011-01-01,439.0,
1609,Homens,55 a 59 anos,2011-02-01,379.0,
1610,Homens,55 a 59 anos,2011-03-01,402.0,
1611,Homens,55 a 59 anos,2011-04-01,426.0,
1612,Homens,55 a 59 anos,2011-05-01,463.0,
1613,Homens,55 a 59 anos,2011-06-01,490.0,
1614,Homens,55 a 59 anos,2011-07-01,499.0,
1615,Homens,55 a 59 anos,2011-08-01,434.0,
1616,Homens,55 a 59 anos,2011-09-01,439.0,
1617,Homens,55 a 59 anos,2011-10-01,467.0,
1618,Homens,55 a 59 anos,2011-11-01,451.0,
1619,Homens,55 a 59 anos,2011-12-01,396.0,
1620,Homens,55 a 59 anos,2012-01-01,419.0,
1621,Homens,55 a 59 anos,2012-02-01,391.0,
1622,Homens,55 a 59 anos,2012-03-01,410.0,
1623,Homens,55 a 59 anos,2012-04-01,386.0,
1624,Homens,55 a 59 anos,2012-05-01,507.0,
1625,Homens,55 a 59 anos,2012-06-01,459.0,
1626,Homens,55 a 59 anos,2012-07-01,518.0,
1627,Homens,55 a 59 anos,2012-08-01,463.0,
1628,Homens,55 a 59 anos,2012-09-01,452.0,
1629,Homens,55 a 59 anos,2012-10-01,487.0,
1630,Homens,55 a 59 anos,2012-11-01,386.0,
1631,Homens,55 a 59 anos,2012-12-01,425.0,
1632,Homens,55 a 59 anos,2013-01-01,460.0,
1633,Homens,55 a 59 anos,2013-02-01,397.0,
1634,Homens,55 a 59 anos,2013-03-01,430.0,
1635,Homens,55 a 59 anos,2013-04-01,483.0,
1636,Homens,55 a 59 anos,2013-05-01,512.0,
1637,Homens,55 a 59 anos,2013-06-01,486.0,
1638,Homens,55 a 59 anos,2013-07-01,479.0,
1639,Homens,55 a 59 anos,2013-08-01,477.0,
1640,Homens,55 a 59 anos,2013-09-01,424.0,
1641,Homens,55 a 59 anos,2013-10-01,450.0,
1642,Homens,55 a 59 anos,2013-11-01,447.0,
1643,Homens,55 a 59 anos,2013-12-01,451.0,
1644,Homens,55 a 59 anos,2014-01-01,461.0,
1645,Homens,55 a 59 anos,2014-02-01,384.0,
1646,Homens,55 a 59 anos,2014-03-01,409.0,
1647,Homens,55 a 59 anos,2014-04-01,458.0,
1648,Homens,55 a 59 anos,2014-05-01,510.0,
1649,Homens,55 a 59 anos,2014-06-01,450.0,
1650,Homens,55 a 59 anos,2014-07-01,437.0,
1651,Homens,55 a 59 anos,2014-08-01,480.0,
1652,Homens,55 a 59 anos,2014-09-01,485.0,
1653,Homens,55 a 59 anos,2014-10-01,470.0,
1654,Homens,55 a 59 anos,2014-11-01,391.0,
1655,Homens,55 a 59 anos,2014-12-01,463.0,
1656,Homens,55 a 59 anos,2015-01-01,502.0,
1657,Homens,55 a 59 anos,2015-02-01,360.0,
1658,Homens,55 a 59 anos,2015-03-01,460.0,
1659,Homens,55 a 59 anos,2015-04-01,442.0,
1660,Homens,55 a 59 anos,2015-05-01,494.0,
1661,Homens,55 a 59 anos,2015-06-01,494.0,
1662,Homens,55 a 59 anos,2015-07-01,463.0,
1663,Homens,55 a 59 anos,2015-08-01,439.0,
1664,Homens,55 a 59 anos,2015-09-01,405.0,
1665,Homens,55 a 59 anos,2015-10-01,403.0,
1666,Homens,55 a 59 anos,2015-11-01,387.0,
1667,Homens,55 a 59 anos,2015-12-01,475.0,
1668,Homens,55 a 59 anos,2016-01-01,473.0,
1669,Homens,55 a 59 anos,2016-02-01,399.0,
1670,Homens,55 a 59 anos,2016-03-01,511.0,
1671,Homens,55 a 59 anos,2016-04-01,489.0,
1672,Homens,55 a 59 anos,2016-05-01,448.0,
1673,Homens,55 a 59 anos,2016-06-01,502.0,
1674,Homens,55 a 59 anos,2016-07-01,525.0,
1675,Homens,55 a 59 anos,2016-08-01,477.0,
1676,Homens,55 a 59 anos,2016-09-01,445.0,
1677,Homens,55 a 59 anos,2016-10-01,424.0,
1678,Homens,55 a 59 anos,2016-11-01,442.0,
1679,Homens,55 a 59 anos,2016-12-01,442.0,
1680,Homens,55 a 59 anos,2017-01-01,451.0,
1681,Homens,55 a 59 anos,2017-02-01,413.0,
1682,Homens,55 a 59 anos,2017-03-01,428.0,
1683,Homens,55 a 59 anos,2017-04-01,436.0,
1684,Homens,55 a 59 anos,2017-05-01,455.0,
1685,Homens,55 a 59 anos,2017-06-01,456.0,
1686,Homens,55 a 59 anos,2017-07-01,470.0,
1687,Homens,55 a 59 anos,2017-08-01,470.0,
1688,Homens,55 a 59 anos,2017-09-01,439.0,
1689,Homens,55 a 59 anos,2017-10-01,422.0,
1690,Homens,55 a 59 anos,2017-11-01,405.0,
1691,Homens,55 a 59 anos,2017-12-01,420.0,
1692,Homens,55 a 59 anos,2018-01-01,418.0,
1693,Homens,55 a 59 anos,2018-02-01,415.0,
1694,Homens,55 a 59 anos,2018-03-01,421.0,
1695,Homens,55 a 59 anos,2018-04-01,437.0,
1696,Homens,55 a 59 anos,2018-05-01,477.0,
1697,Homens,55 a 59 anos,2018-06-01,556.0,
1698,Homens,55 a 59 anos,2018-07-01,478.0,
1699,Homens,55 a 59 anos,2018-08-01,494.0,
1700,Homens,55 a 59 anos,2018-09-01,426.0,
1701,Homens,55 a 59 anos,2018-10-01,443.0,
1702,Homens,55 a 59 anos,2018-11-01,429.0,
1703,Homens,55 a 59 anos,2018-12-01,449.0,
1704,Homens,55 a 59 anos,2019-01-01,425.0,
1705,Homens,55 a 59 anos,2019-02-01,387.0,
1706,Homens,55 a 59 anos,2019-03-01,471.0,
1707,Homens,55 a 59 anos,2019-04-01,426.0,
1708,Homens,55 a 59 anos,2019-05-01,479.0,
1709,Homens,55 a 59 anos,2019-06-01,534.0,
1710,Homens,55 a 59 anos,2019-07-01,452.0,
1711,Homens,55 a 59 anos,2019-08-01,461.0,
1712,Homens,55 a 59 anos,2019-09-01,442.0,
1713,Homens,55 a 59 anos,2019-10-01,443.0,
1714,Homens,55 a 59 anos,2019-11-01,417.0,
1715,Homens,55 a 59 anos,2019-12-01,436.0,
1716,Homens,55 a 59 anos,2020-01-01,461.0,446.5560918024573
1717,Homens,55 a 59 anos,2020-02-01,449.0,394.2279377871265
1718,Homens,55 a 59 anos,2020-03-01,500.0,435.0045416380394
1719,Homens,55 a 59 anos,2020-04-01,626.0,439.75179570280477
1720,Homens,55 a 59 anos,2020-05-01,785.0,480.83568798147337
1721,Homens,55 a 59 anos,2020-06-01,641.0,488.68814161537824
1722,Homens,55 a 59 anos,2020-07-01,619.0,479.0185736311437
1723,Homens,55 a 59 anos,2020-08-01,584.0,468.92702536437
1724,Homens,55 a 59 anos,2020-09-01,498.0,439.0060180105118
1725,Homens,55 a 59 anos,2020-10-01,465.0,444.6727366389432
1726,Homens,55 a 59 anos,2020-11-01,486.0,419.57265039472827
1727,Homens,55 a 59 anos,2020-12-01,574.0,439.46443194519446
1728,Homens,60 a 64 anos,2009-01-01,390.0,
1729,Homens,60 a 64 anos,2009-02-01,408.0,
1730,Homens,60 a 64 anos,2009-03-01,426.0,
1731,Homens,60 a 64 anos,2009-04-01,391.0,
1732,Homens,60 a 64 anos,2009-05-01,408.0,
1733,Homens,60 a 64 anos,2009-06-01,431.0,
1734,Homens,60 a 64 anos,2009-07-01,498.0,
1735,Homens,60 a 64 anos,2009-08-01,440.0,
1736,Homens,60 a 64 anos,2009-09-01,421.0,
1737,Homens,60 a 64 anos,2009-10-01,440.0,
1738,Homens,60 a 64 anos,2009-11-01,392.0,
1739,Homens,60 a 64 anos,2009-12-01,398.0,
1740,Homens,60 a 64 anos,2010-01-01,414.0,
1741,Homens,60 a 64 anos,2010-02-01,377.0,
1742,Homens,60 a 64 anos,2010-03-01,455.0,
1743,Homens,60 a 64 anos,2010-04-01,400.0,
1744,Homens,60 a 64 anos,2010-05-01,469.0,
1745,Homens,60 a 64 anos,2010-06-01,474.0,
1746,Homens,60 a 64 anos,2010-07-01,491.0,
1747,Homens,60 a 64 anos,2010-08-01,535.0,
1748,Homens,60 a 64 anos,2010-09-01,500.0,
1749,Homens,60 a 64 anos,2010-10-01,493.0,
1750,Homens,60 a 64 anos,2010-11-01,433.0,
1751,Homens,60 a 64 anos,2010-12-01,439.0,
1752,Homens,60 a 64 anos,2011-01-01,472.0,
1753,Homens,60 a 64 anos,2011-02-01,408.0,
1754,Homens,60 a 64 anos,2011-03-01,466.0,
1755,Homens,60 a 64 anos,2011-04-01,418.0,
1756,Homens,60 a 64 anos,2011-05-01,484.0,
1757,Homens,60 a 64 anos,2011-06-01,490.0,
1758,Homens,60 a 64 anos,2011-07-01,521.0,
1759,Homens,60 a 64 anos,2011-08-01,455.0,
1760,Homens,60 a 64 anos,2011-09-01,507.0,
1761,Homens,60 a 64 anos,2011-10-01,454.0,
1762,Homens,60 a 64 anos,2011-11-01,443.0,
1763,Homens,60 a 64 anos,2011-12-01,480.0,
1764,Homens,60 a 64 anos,2012-01-01,417.0,
1765,Homens,60 a 64 anos,2012-02-01,437.0,
1766,Homens,60 a 64 anos,2012-03-01,442.0,
1767,Homens,60 a 64 anos,2012-04-01,465.0,
1768,Homens,60 a 64 anos,2012-05-01,508.0,
1769,Homens,60 a 64 anos,2012-06-01,530.0,
1770,Homens,60 a 64 anos,2012-07-01,540.0,
1771,Homens,60 a 64 anos,2012-08-01,470.0,
1772,Homens,60 a 64 anos,2012-09-01,496.0,
1773,Homens,60 a 64 anos,2012-10-01,472.0,
1774,Homens,60 a 64 anos,2012-11-01,470.0,
1775,Homens,60 a 64 anos,2012-12-01,515.0,
1776,Homens,60 a 64 anos,2013-01-01,474.0,
1777,Homens,60 a 64 anos,2013-02-01,462.0,
1778,Homens,60 a 64 anos,2013-03-01,474.0,
1779,Homens,60 a 64 anos,2013-04-01,511.0,
1780,Homens,60 a 64 anos,2013-05-01,522.0,
1781,Homens,60 a 64 anos,2013-06-01,551.0,
1782,Homens,60 a 64 anos,2013-07-01,536.0,
1783,Homens,60 a 64 anos,2013-08-01,519.0,
1784,Homens,60 a 64 anos,2013-09-01,473.0,
1785,Homens,60 a 64 anos,2013-10-01,468.0,
1786,Homens,60 a 64 anos,2013-11-01,486.0,
1787,Homens,60 a 64 anos,2013-12-01,522.0,
1788,Homens,60 a 64 anos,2014-01-01,491.0,
1789,Homens,60 a 64 anos,2014-02-01,467.0,
1790,Homens,60 a 64 anos,2014-03-01,481.0,
1791,Homens,60 a 64 anos,2014-04-01,488.0,
1792,Homens,60 a 64 anos,2014-05-01,505.0,
1793,Homens,60 a 64 anos,2014-06-01,543.0,
1794,Homens,60 a 64 anos,2014-07-01,527.0,
1795,Homens,60 a 64 anos,2014-08-01,513.0,
1796,Homens,60 a 64 anos,2014-09-01,503.0,
1797,Homens,60 a 64 anos,2014-10-01,552.0,
1798,Homens,60 a 64 anos,2014-11-01,468.0,
1799,Homens,60 a 64 anos,2014-12-01,486.0,
1800,Homens,60 a 64 anos,2015-01-01,481.0,
1801,Homens,60 a 64 anos,2015-02-01,440.0,
1802,Homens,60 a 64 anos,2015-03-01,499.0,
1803,Homens,60 a 64 anos,2015-04-01,553.0,
1804,Homens,60 a 64 anos,2015-05-01,606.0,
1805,Homens,60 a 64 anos,2015-06-01,516.0,
1806,Homens,60 a 64 anos,2015-07-01,590.0,
1807,Homens,60 a 64 anos,2015-08-01,540.0,
1808,Homens,60 a 64 anos,2015-09-01,468.0,
1809,Homens,60 a 64 anos,2015-10-01,510.0,
1810,Homens,60 a 64 anos,2015-11-01,477.0,
1811,Homens,60 a 64 anos,2015-12-01,504.0,
1812,Homens,60 a 64 anos,2016-01-01,536.0,
1813,Homens,60 a 64 anos,2016-02-01,503.0,
1814,Homens,60 a 64 anos,2016-03-01,620.0,
1815,Homens,60 a 64 anos,2016-04-01,568.0,
1816,Homens,60 a 64 anos,2016-05-01,554.0,
1817,Homens,60 a 64 anos,2016-06-01,606.0,
1818,Homens,60 a 64 anos,2016-07-01,623.0,
1819,Homens,60 a 64 anos,2016-08-01,560.0,
1820,Homens,60 a 64 anos,2016-09-01,552.0,
1821,Homens,60 a 64 anos,2016-10-01,553.0,
1822,Homens,60 a 64 anos,2016-11-01,497.0,
1823,Homens,60 a 64 anos,2016-12-01,565.0,
1824,Homens,60 a 64 anos,2017-01-01,521.0,
1825,Homens,60 a 64 anos,2017-02-01,497.0,
1826,Homens,60 a 64 anos,2017-03-01,523.0,
1827,Homens,60 a 64 anos,2017-04-01,470.0,
1828,Homens,60 a 64 anos,2017-05-01,552.0,
1829,Homens,60 a 64 anos,2017-06-01,582.0,
1830,Homens,60 a 64 anos,2017-07-01,573.0,
1831,Homens,60 a 64 anos,2017-08-01,570.0,
1832,Homens,60 a 64 anos,2017-09-01,549.0,
1833,Homens,60 a 64 anos,2017-10-01,556.0,
1834,Homens,60 a 64 anos,2017-11-01,523.0,
1835,Homens,60 a 64 anos,2017-12-01,550.0,
1836,Homens,60 a 64 anos,2018-01-01,532.0,
1837,Homens,60 a 64 anos,2018-02-01,516.0,
1838,Homens,60 a 64 anos,2018-03-01,598.0,
1839,Homens,60 a 64 anos,2018-04-01,521.0,
1840,Homens,60 a 64 anos,2018-05-01,653.0,
1841,Homens,60 a 64 anos,2018-06-01,651.0,
1842,Homens,60 a 64 anos,2018-07-01,613.0,
1843,Homens,60 a 64 anos,2018-08-01,582.0,
1844,Homens,60 a 64 anos,2018-09-01,560.0,
1845,Homens,60 a 64 anos,2018-10-01,549.0,
1846,Homens,60 a 64 anos,2018-11-01,498.0,
1847,Homens,60 a 64 anos,2018-12-01,572.0,
1848,Homens,60 a 64 anos,2019-01-01,597.0,
1849,Homens,60 a 64 anos,2019-02-01,504.0,
1850,Homens,60 a 64 anos,2019-03-01,556.0,
1851,Homens,60 a 64 anos,2019-04-01,532.0,
1852,Homens,60 a 64 anos,2019-05-01,611.0,
1853,Homens,60 a 64 anos,2019-06-01,652.0,
1854,Homens,60 a 64 anos,2019-07-01,639.0,
1855,Homens,60 a 64 anos,2019-08-01,607.0,
1856,Homens,60 a 64 anos,2019-09-01,614.0,
1857,Homens,60 a 64 anos,2019-10-01,524.0,
1858,Homens,60 a 64 anos,2019-11-01,520.0,
1859,Homens,60 a 64 anos,2019-12-01,545.0,
1860,Homens,60 a 64 anos,2020-01-01,565.0,545.1999030237205
1861,Homens,60 a 64 anos,2020-02-01,502.0,512.6914168849113
1862,Homens,60 a 64 anos,2020-03-01,617.0,564.5924771958928
1863,Homens,60 a 64 anos,2020-04-01,765.0,540.3805298156152
1864,Homens,60 a 64 anos,2020-05-01,973.0,596.1473120907331
1865,Homens,60 a 64 anos,2020-06-01,863.0,610.8927177469907
1866,Homens,60 a 64 anos,2020-07-01,813.0,622.8678216981483
1867,Homens,60 a 64 anos,2020-08-01,786.0,584.5089685863895
1868,Homens,60 a 64 anos,2020-09-01,632.0,568.2418232664119
1869,Homens,60 a 64 anos,2020-10-01,632.0,559.8222887653949
1870,Homens,60 a 64 anos,2020-11-01,610.0,521.8747875775439
1871,Homens,60 a 64 anos,2020-12-01,750.0,557.7482672663269
1872,Homens,65 a 69 anos,2009-01-01,430.0,
1873,Homens,65 a 69 anos,2009-02-01,398.0,
1874,Homens,65 a 69 anos,2009-03-01,441.0,
1875,Homens,65 a 69 anos,2009-04-01,406.0,
1876,Homens,65 a 69 anos,2009-05-01,450.0,
1877,Homens,65 a 69 anos,2009-06-01,466.0,
1878,Homens,65 a 69 anos,2009-07-01,531.0,
1879,Homens,65 a 69 anos,2009-08-01,528.0,
1880,Homens,65 a 69 anos,2009-09-01,478.0,
1881,Homens,65 a 69 anos,2009-10-01,485.0,
1882,Homens,65 a 69 anos,2009-11-01,430.0,
1883,Homens,65 a 69 anos,2009-12-01,474.0,
1884,Homens,65 a 69 anos,2010-01-01,412.0,
1885,Homens,65 a 69 anos,2010-02-01,436.0,
1886,Homens,65 a 69 anos,2010-03-01,471.0,
1887,Homens,65 a 69 anos,2010-04-01,441.0,
1888,Homens,65 a 69 anos,2010-05-01,488.0,
1889,Homens,65 a 69 anos,2010-06-01,473.0,
1890,Homens,65 a 69 anos,2010-07-01,492.0,
1891,Homens,65 a 69 anos,2010-08-01,528.0,
1892,Homens,65 a 69 anos,2010-09-01,431.0,
1893,Homens,65 a 69 anos,2010-10-01,466.0,
1894,Homens,65 a 69 anos,2010-11-01,433.0,
1895,Homens,65 a 69 anos,2010-12-01,502.0,
1896,Homens,65 a 69 anos,2011-01-01,431.0,
1897,Homens,65 a 69 anos,2011-02-01,393.0,
1898,Homens,65 a 69 anos,2011-03-01,456.0,
1899,Homens,65 a 69 anos,2011-04-01,399.0,
1900,Homens,65 a 69 anos,2011-05-01,520.0,
1901,Homens,65 a 69 anos,2011-06-01,491.0,
1902,Homens,65 a 69 anos,2011-07-01,510.0,
1903,Homens,65 a 69 anos,2011-08-01,470.0,
1904,Homens,65 a 69 anos,2011-09-01,463.0,
1905,Homens,65 a 69 anos,2011-10-01,489.0,
1906,Homens,65 a 69 anos,2011-11-01,475.0,
1907,Homens,65 a 69 anos,2011-12-01,464.0,
1908,Homens,65 a 69 anos,2012-01-01,439.0,
1909,Homens,65 a 69 anos,2012-02-01,438.0,
1910,Homens,65 a 69 anos,2012-03-01,468.0,
1911,Homens,65 a 69 anos,2012-04-01,475.0,
1912,Homens,65 a 69 anos,2012-05-01,531.0,
1913,Homens,65 a 69 anos,2012-06-01,538.0,
1914,Homens,65 a 69 anos,2012-07-01,550.0,
1915,Homens,65 a 69 anos,2012-08-01,483.0,
1916,Homens,65 a 69 anos,2012-09-01,491.0,
1917,Homens,65 a 69 anos,2012-10-01,468.0,
1918,Homens,65 a 69 anos,2012-11-01,443.0,
1919,Homens,65 a 69 anos,2012-12-01,473.0,
1920,Homens,65 a 69 anos,2013-01-01,436.0,
1921,Homens,65 a 69 anos,2013-02-01,415.0,
1922,Homens,65 a 69 anos,2013-03-01,501.0,
1923,Homens,65 a 69 anos,2013-04-01,519.0,
1924,Homens,65 a 69 anos,2013-05-01,542.0,
1925,Homens,65 a 69 anos,2013-06-01,512.0,
1926,Homens,65 a 69 anos,2013-07-01,577.0,
1927,Homens,65 a 69 anos,2013-08-01,548.0,
1928,Homens,65 a 69 anos,2013-09-01,512.0,
1929,Homens,65 a 69 anos,2013-10-01,493.0,
1930,Homens,65 a 69 anos,2013-11-01,433.0,
1931,Homens,65 a 69 anos,2013-12-01,493.0,
1932,Homens,65 a 69 anos,2014-01-01,487.0,
1933,Homens,65 a 69 anos,2014-02-01,484.0,
1934,Homens,65 a 69 anos,2014-03-01,489.0,
1935,Homens,65 a 69 anos,2014-04-01,510.0,
1936,Homens,65 a 69 anos,2014-05-01,564.0,
1937,Homens,65 a 69 anos,2014-06-01,537.0,
1938,Homens,65 a 69 anos,2014-07-01,514.0,
1939,Homens,65 a 69 anos,2014-08-01,525.0,
1940,Homens,65 a 69 anos,2014-09-01,529.0,
1941,Homens,65 a 69 anos,2014-10-01,504.0,
1942,Homens,65 a 69 anos,2014-11-01,477.0,
1943,Homens,65 a 69 anos,2014-12-01,539.0,
1944,Homens,65 a 69 anos,2015-01-01,539.0,
1945,Homens,65 a 69 anos,2015-02-01,465.0,
1946,Homens,65 a 69 anos,2015-03-01,534.0,
1947,Homens,65 a 69 anos,2015-04-01,553.0,
1948,Homens,65 a 69 anos,2015-05-01,604.0,
1949,Homens,65 a 69 anos,2015-06-01,539.0,
1950,Homens,65 a 69 anos,2015-07-01,607.0,
1951,Homens,65 a 69 anos,2015-08-01,564.0,
1952,Homens,65 a 69 anos,2015-09-01,534.0,
1953,Homens,65 a 69 anos,2015-10-01,490.0,
1954,Homens,65 a 69 anos,2015-11-01,538.0,
1955,Homens,65 a 69 anos,2015-12-01,552.0,
1956,Homens,65 a 69 anos,2016-01-01,546.0,
1957,Homens,65 a 69 anos,2016-02-01,516.0,
1958,Homens,65 a 69 anos,2016-03-01,608.0,
1959,Homens,65 a 69 anos,2016-04-01,565.0,
1960,Homens,65 a 69 anos,2016-05-01,568.0,
1961,Homens,65 a 69 anos,2016-06-01,677.0,
1962,Homens,65 a 69 anos,2016-07-01,648.0,
1963,Homens,65 a 69 anos,2016-08-01,614.0,
1964,Homens,65 a 69 anos,2016-09-01,591.0,
1965,Homens,65 a 69 anos,2016-10-01,588.0,
1966,Homens,65 a 69 anos,2016-11-01,586.0,
1967,Homens,65 a 69 anos,2016-12-01,614.0,
1968,Homens,65 a 69 anos,2017-01-01,575.0,
1969,Homens,65 a 69 anos,2017-02-01,508.0,
1970,Homens,65 a 69 anos,2017-03-01,546.0,
1971,Homens,65 a 69 anos,2017-04-01,549.0,
1972,Homens,65 a 69 anos,2017-05-01,606.0,
1973,Homens,65 a 69 anos,2017-06-01,612.0,
1974,Homens,65 a 69 anos,2017-07-01,682.0,
1975,Homens,65 a 69 anos,2017-08-01,604.0,
1976,Homens,65 a 69 anos,2017-09-01,587.0,
1977,Homens,65 a 69 anos,2017-10-01,565.0,
1978,Homens,65 a 69 anos,2017-11-01,586.0,
1979,Homens,65 a 69 anos,2017-12-01,613.0,
1980,Homens,65 a 69 anos,2018-01-01,551.0,
1981,Homens,65 a 69 anos,2018-02-01,522.0,
1982,Homens,65 a 69 anos,2018-03-01,635.0,
1983,Homens,65 a 69 anos,2018-04-01,588.0,
1984,Homens,65 a 69 anos,2018-05-01,602.0,
1985,Homens,65 a 69 anos,2018-06-01,676.0,
1986,Homens,65 a 69 anos,2018-07-01,621.0,
1987,Homens,65 a 69 anos,2018-08-01,659.0,
1988,Homens,65 a 69 anos,2018-09-01,541.0,
1989,Homens,65 a 69 anos,2018-10-01,611.0,
1990,Homens,65 a 69 anos,2018-11-01,558.0,
1991,Homens,65 a 69 anos,2018-12-01,603.0,
1992,Homens,65 a 69 anos,2019-01-01,518.0,
1993,Homens,65 a 69 anos,2019-02-01,492.0,
1994,Homens,65 a 69 anos,2019-03-01,586.0,
1995,Homens,65 a 69 anos,2019-04-01,589.0,
1996,Homens,65 a 69 anos,2019-05-01,651.0,
1997,Homens,65 a 69 anos,2019-06-01,687.0,
1998,Homens,65 a 69 anos,2019-07-01,734.0,
1999,Homens,65 a 69 anos,2019-08-01,700.0,
2000,Homens,65 a 69 anos,2019-09-01,659.0,
2001,Homens,65 a 69 anos,2019-10-01,589.0,
2002,Homens,65 a 69 anos,2019-11-01,546.0,
2003,Homens,65 a 69 anos,2019-12-01,577.0,
2004,Homens,65 a 69 anos,2020-01-01,595.0,564.8743871629433
2005,Homens,65 a 69 anos,2020-02-01,553.0,535.0248993694211
2006,Homens,65 a 69 anos,2020-03-01,708.0,604.4357675337407
2007,Homens,65 a 69 anos,2020-04-01,876.0,591.5031726641988
2008,Homens,65 a 69 anos,2020-05-01,1107.0,649.1572476073119
2009,Homens,65 a 69 anos,2020-06-01,985.0,652.7105219171821
2010,Homens,65 a 69 anos,2020-07-01,1004.0,672.3678093940393
2011,Homens,65 a 69 anos,2020-08-01,883.0,647.9431137461829
2012,Homens,65 a 69 anos,2020-09-01,749.0,604.5409622383454
2013,Homens,65 a 69 anos,2020-10-01,673.0,604.246916223563
2014,Homens,65 a 69 anos,2020-11-01,687.0,577.8243606464514
2015,Homens,65 a 69 anos,2020-12-01,829.0,620.2020860856754
2016,Homens,70 a 74 anos,2009-01-01,444.0,
2017,Homens,70 a 74 anos,2009-02-01,401.0,
2018,Homens,70 a 74 anos,2009-03-01,461.0,
2019,Homens,70 a 74 anos,2009-04-01,486.0,
2020,Homens,70 a 74 anos,2009-05-01,510.0,
2021,Homens,70 a 74 anos,2009-06-01,525.0,
2022,Homens,70 a 74 anos,2009-07-01,601.0,
2023,Homens,70 a 74 anos,2009-08-01,545.0,
2024,Homens,70 a 74 anos,2009-09-01,473.0,
2025,Homens,70 a 74 anos,2009-10-01,492.0,
2026,Homens,70 a 74 anos,2009-11-01,439.0,
2027,Homens,70 a 74 anos,2009-12-01,461.0,
2028,Homens,70 a 74 anos,2010-01-01,460.0,
2029,Homens,70 a 74 anos,2010-02-01,402.0,
2030,Homens,70 a 74 anos,2010-03-01,486.0,
2031,Homens,70 a 74 anos,2010-04-01,481.0,
2032,Homens,70 a 74 anos,2010-05-01,499.0,
2033,Homens,70 a 74 anos,2010-06-01,566.0,
2034,Homens,70 a 74 anos,2010-07-01,528.0,
2035,Homens,70 a 74 anos,2010-08-01,600.0,
2036,Homens,70 a 74 anos,2010-09-01,465.0,
2037,Homens,70 a 74 anos,2010-10-01,504.0,
2038,Homens,70 a 74 anos,2010-11-01,506.0,
2039,Homens,70 a 74 anos,2010-12-01,526.0,
2040,Homens,70 a 74 anos,2011-01-01,512.0,
2041,Homens,70 a 74 anos,2011-02-01,399.0,
2042,Homens,70 a 74 anos,2011-03-01,514.0,
2043,Homens,70 a 74 anos,2011-04-01,473.0,
2044,Homens,70 a 74 anos,2011-05-01,525.0,
2045,Homens,70 a 74 anos,2011-06-01,569.0,
2046,Homens,70 a 74 anos,2011-07-01,563.0,
2047,Homens,70 a 74 anos,2011-08-01,532.0,
2048,Homens,70 a 74 anos,2011-09-01,493.0,
2049,Homens,70 a 74 anos,2011-10-01,511.0,
2050,Homens,70 a 74 anos,2011-11-01,484.0,
2051,Homens,70 a 74 anos,2011-12-01,470.0,
2052,Homens,70 a 74 anos,2012-01-01,480.0,
2053,Homens,70 a 74 anos,2012-02-01,431.0,
2054,Homens,70 a 74 anos,2012-03-01,467.0,
2055,Homens,70 a 74 anos,2012-04-01,435.0,
2056,Homens,70 a 74 anos,2012-05-01,541.0,
2057,Homens,70 a 74 anos,2012-06-01,496.0,
2058,Homens,70 a 74 anos,2012-07-01,582.0,
2059,Homens,70 a 74 anos,2012-08-01,511.0,
